season,episode,youtube_id,airdate,hosts,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,author,popcorn,oscar_pick
7,10,GFpbLvUwF4g,11/12/2015,Axiom Serradimigni|Gregg Turkington|Luther Sanchez|Tim Heidecker,By the Sea,2015,R,09 Dec 2015,122 min,"Drama, Romance",Angelina Jolie,Angelina Jolie,"Brad Pitt, Angelina Jolie, Mélanie Laurent, Melvil Poupaud",A couple tries to repair their marriage while staying at a hotel in France.,"English, French, Ukrainian","France, Malta, USA",1 win & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMTUyNDU2MDMxM15BMl5BanBnXkFtZTgwMzAzMTk1NjE@._V1_SX300.jpg,44,5.3,"18,657",tt3707106,movie,N/A,"$538,460","Jolie Pas, Universal Pictures",N/A,True,Tim,NA,False
7,10,GFpbLvUwF4g,11/12/2015,Axiom Serradimigni|Gregg Turkington|Luther Sanchez|Tim Heidecker,By the Sea,2015,R,09 Dec 2015,122 min,"Drama, Romance",Angelina Jolie,Angelina Jolie,"Brad Pitt, Angelina Jolie, Mélanie Laurent, Melvil Poupaud",A couple tries to repair their marriage while staying at a hotel in France.,"English, French, Ukrainian","France, Malta, USA",1 win & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMTUyNDU2MDMxM15BMl5BanBnXkFtZTgwMzAzMTk1NjE@._V1_SX300.jpg,44,5.3,"18,657",tt3707106,movie,N/A,"$538,460","Jolie Pas, Universal Pictures",N/A,True,Gregg,5,False
7,10,GFpbLvUwF4g,11/12/2015,Axiom Serradimigni|Gregg Turkington|Luther Sanchez|Tim Heidecker,Rings,2017,PG-13,03 Feb 2017,102 min,"Drama, Horror, Mystery, Romance",F. Javier Gutiérrez,"David Loucka (screenplay by), Jacob Estes (screenplay by), Akiva Goldsman (screenplay by), David Loucka (story by), Jacob Estes (story by), Kôji Suzuki (based on the novel ""The Ring"" by)","Matilda Anna Ingrid Lutz, Alex Roe, Johnny Galecki, Vincent D'Onofrio",A young woman finds herself on the receiving end of a terrifying curse that threatens to take her life in 7 days.,English,USA,2 wins.,https://m.media-amazon.com/images/M/MV5BYTQzZjhiYjYtNDMzOS00ZjNiLTg2MGMtYWZmYWNjN2U5YTVmXkEyXkFqcGdeQXVyNjI3OTcxOTU@._V1_SX300.jpg,25,4.5,"37,807",tt0498381,movie,N/A,"$27,793,018","Waddieish Claretrap, Parkes/MacDonald, Vertigo Entertainment, Benderspink, Paramount Pictures International",N/A,True,Gregg,NA,False
7,10,GFpbLvUwF4g,11/12/2015,Axiom Serradimigni|Gregg Turkington|Luther Sanchez|Tim Heidecker,Rings,2017,PG-13,03 Feb 2017,102 min,"Drama, Horror, Mystery, Romance",F. Javier Gutiérrez,"David Loucka (screenplay by), Jacob Estes (screenplay by), Akiva Goldsman (screenplay by), David Loucka (story by), Jacob Estes (story by), Kôji Suzuki (based on the novel ""The Ring"" by)","Matilda Anna Ingrid Lutz, Alex Roe, Johnny Galecki, Vincent D'Onofrio",A young woman finds herself on the receiving end of a terrifying curse that threatens to take her life in 7 days.,English,USA,2 wins.,https://m.media-amazon.com/images/M/MV5BYTQzZjhiYjYtNDMzOS00ZjNiLTg2MGMtYWZmYWNjN2U5YTVmXkEyXkFqcGdeQXVyNjI3OTcxOTU@._V1_SX300.jpg,25,4.5,"37,807",tt0498381,movie,N/A,"$27,793,018","Waddieish Claretrap, Parkes/MacDonald, Vertigo Entertainment, Benderspink, Paramount Pictures International",N/A,True,Tim,NA,False
8,1,RpMjjx-m-BM,7/27/2016,Gregg Turkington|Tim Heidecker,Star Trek Beyond,2016,PG-13,22 Jul 2016,122 min,"Action, Adventure, Sci-Fi, Thriller",Justin Lin,"Simon Pegg, Doug Jung, Gene Roddenberry (based upon ""Star Trek"" created by)","Chris Pine, Zachary Quinto, Karl Urban, Zoe Saldana","The crew of the USS Enterprise explores the furthest reaches of uncharted space, where they encounter a new ruthless enemy, who puts them, and everything the Federation stands for, to the test.",English,"USA, China, United Arab Emirates, Canada",Nominated for 1 Oscar. Another 3 wins & 28 nominations.,https://m.media-amazon.com/images/M/MV5BZDRiOGE5ZTctOWIxOS00MWQwLThlMDYtNWIwMDQwNzBjZDY1XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,68,7.1,"227,151",tt2660888,movie,N/A,"$158,848,340","Perfect Storm Entertainment, Skydance Productions, Sneaky Shark, Bad Robot, K/O Paper Products",N/A,True,Gregg,5,False
8,1,RpMjjx-m-BM,7/27/2016,Gregg Turkington|Tim Heidecker,Star Trek Beyond,2016,PG-13,22 Jul 2016,122 min,"Action, Adventure, Sci-Fi, Thriller",Justin Lin,"Simon Pegg, Doug Jung, Gene Roddenberry (based upon ""Star Trek"" created by)","Chris Pine, Zachary Quinto, Karl Urban, Zoe Saldana","The crew of the USS Enterprise explores the furthest reaches of uncharted space, where they encounter a new ruthless enemy, who puts them, and everything the Federation stands for, to the test.",English,"USA, China, United Arab Emirates, Canada",Nominated for 1 Oscar. Another 3 wins & 28 nominations.,https://m.media-amazon.com/images/M/MV5BZDRiOGE5ZTctOWIxOS00MWQwLThlMDYtNWIwMDQwNzBjZDY1XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,68,7.1,"227,151",tt2660888,movie,N/A,"$158,848,340","Perfect Storm Entertainment, Skydance Productions, Sneaky Shark, Bad Robot, K/O Paper Products",N/A,True,Tim,6,False
8,1,RpMjjx-m-BM,7/27/2016,Gregg Turkington|Tim Heidecker,Hillary's America: The Secret History of the Democratic Party,2016,PG-13,22 Jul 2016,106 min,"Documentary, Biography, History","Dinesh D'Souza, Bruce Schooley","Dinesh D'Souza, Bruce Schooley","Dinesh D'Souza, Jonah Goldberg, David Guyette, Andrea Cohen",Documentarian Dinesh D'Souza analyzes the history of the Democratic Party and what he thinks are Hillary Clinton's true motivations.,English,USA,4 wins & 1 nomination.,https://m.media-amazon.com/images/M/MV5BZjA0YzY5MDMtMzUxYS00ZWViLTg3NzMtMGM0YTEzZTljZGRhXkEyXkFqcGdeQXVyMjQ3NzUxOTM@._V1_SX300.jpg,2,5.3,"6,912",tt5646136,movie,N/A,"$13,099,931",D&#39;Souza Media,N/A,True,Gregg,5,False
8,1,RpMjjx-m-BM,7/27/2016,Gregg Turkington|Tim Heidecker,Hillary's America: The Secret History of the Democratic Party,2016,PG-13,22 Jul 2016,106 min,"Documentary, Biography, History","Dinesh D'Souza, Bruce Schooley","Dinesh D'Souza, Bruce Schooley","Dinesh D'Souza, Jonah Goldberg, David Guyette, Andrea Cohen",Documentarian Dinesh D'Souza analyzes the history of the Democratic Party and what he thinks are Hillary Clinton's true motivations.,English,USA,4 wins & 1 nomination.,https://m.media-amazon.com/images/M/MV5BZjA0YzY5MDMtMzUxYS00ZWViLTg3NzMtMGM0YTEzZTljZGRhXkEyXkFqcGdeQXVyMjQ3NzUxOTM@._V1_SX300.jpg,2,5.3,"6,912",tt5646136,movie,N/A,"$13,099,931",D&#39;Souza Media,N/A,True,Tim,6,False
8,2,i2YyYQfZetk,8/3/2016,Gregg Turkington|Luther Sanchez|Tim Heidecker,Jason Bourne,2016,PG-13,29 Jul 2016,123 min,"Action, Thriller",Paul Greengrass,"Paul Greengrass, Christopher Rouse, Robert Ludlum (based on characters created by)","Matt Damon, Tommy Lee Jones, Alicia Vikander, Vincent Cassel",The CIA's most dangerous former operative is drawn out of hiding to uncover more explosive truths about his past.,"English, Greek, German, Japanese","USA, China, Spain",3 wins & 20 nominations.,https://m.media-amazon.com/images/M/MV5BNGJlYjVkMjQtN2NlZC00NTJhLThmZjItMTRlZDczMmE3YmI3XkEyXkFqcGdeQXVyMzI0NDc4ODY@._V1_SX300.jpg,58,6.6,"207,986",tt4196776,movie,N/A,"$162,434,410","Kennedy/Marshall, Pearl Street, Captivate Entertainment",N/A,True,Gregg,5,False
8,2,i2YyYQfZetk,8/3/2016,Gregg Turkington|Luther Sanchez|Tim Heidecker,Jason Bourne,2016,PG-13,29 Jul 2016,123 min,"Action, Thriller",Paul Greengrass,"Paul Greengrass, Christopher Rouse, Robert Ludlum (based on characters created by)","Matt Damon, Tommy Lee Jones, Alicia Vikander, Vincent Cassel",The CIA's most dangerous former operative is drawn out of hiding to uncover more explosive truths about his past.,"English, Greek, German, Japanese","USA, China, Spain",3 wins & 20 nominations.,https://m.media-amazon.com/images/M/MV5BNGJlYjVkMjQtN2NlZC00NTJhLThmZjItMTRlZDczMmE3YmI3XkEyXkFqcGdeQXVyMzI0NDc4ODY@._V1_SX300.jpg,58,6.6,"207,986",tt4196776,movie,N/A,"$162,434,410","Kennedy/Marshall, Pearl Street, Captivate Entertainment",N/A,True,Tim,5,False
8,2,i2YyYQfZetk,8/3/2016,Gregg Turkington|Luther Sanchez|Tim Heidecker,Café Society,2016,PG-13,05 Aug 2016,96 min,"Comedy, Drama, Romance",Woody Allen,Woody Allen,"Steve Carell, Sheryl Lee, Todd Weeks, Paul Schackman","In the 1930s, a Bronx native moves to Hollywood and falls in love with a young woman who is seeing a married man.","English, Hebrew",USA,7 nominations.,https://m.media-amazon.com/images/M/MV5BYzkzMzdjMTQtZGI3OS00NTI4LWI3YzktYmZlNmUxMjgwN2U5XkEyXkFqcGdeQXVyNDQzMDg4Nzk@._V1_SX300.jpg,64,6.6,"71,185",tt4513674,movie,N/A,"$11,103,205",Perdido Productions,N/A,True,Tim,5,False
8,2,i2YyYQfZetk,8/3/2016,Gregg Turkington|Luther Sanchez|Tim Heidecker,Café Society,2016,PG-13,05 Aug 2016,96 min,"Comedy, Drama, Romance",Woody Allen,Woody Allen,"Steve Carell, Sheryl Lee, Todd Weeks, Paul Schackman","In the 1930s, a Bronx native moves to Hollywood and falls in love with a young woman who is seeing a married man.","English, Hebrew",USA,7 nominations.,https://m.media-amazon.com/images/M/MV5BYzkzMzdjMTQtZGI3OS00NTI4LWI3YzktYmZlNmUxMjgwN2U5XkEyXkFqcGdeQXVyNDQzMDg4Nzk@._V1_SX300.jpg,64,6.6,"71,185",tt4513674,movie,N/A,"$11,103,205",Perdido Productions,N/A,True,Gregg,5,False
8,3,5FQu_8qQBN4,8/10/2016,Gregg Turkington|Tim Heidecker,Nine Lives,2016,PG,05 Aug 2016,87 min,"Comedy, Drama, Family, Fantasy",Barry Sonnenfeld,"Gwyn Lurie, Matt Allen, Caleb Wilson, Dan Antoniazzi, Ben Shiffrin","Kevin Spacey, Jennifer Garner, Robbie Amell, Cheryl Hines",A stuffy businessman finds himself trapped inside the body of his family's cat.,English,"France, China, Canada",N/A,https://m.media-amazon.com/images/M/MV5BMzEzMjkwMjc3NV5BMl5BanBnXkFtZTgwMzc0NjY5ODE@._V1_SX300.jpg,11,5.3,"20,993",tt4383594,movie,N/A,"$19,700,032","EuropaCorp, Fundamental Films",N/A,True,Gregg,5,False
8,3,5FQu_8qQBN4,8/10/2016,Gregg Turkington|Tim Heidecker,Nine Lives,2016,PG,05 Aug 2016,87 min,"Comedy, Drama, Family, Fantasy",Barry Sonnenfeld,"Gwyn Lurie, Matt Allen, Caleb Wilson, Dan Antoniazzi, Ben Shiffrin","Kevin Spacey, Jennifer Garner, Robbie Amell, Cheryl Hines",A stuffy businessman finds himself trapped inside the body of his family's cat.,English,"France, China, Canada",N/A,https://m.media-amazon.com/images/M/MV5BMzEzMjkwMjc3NV5BMl5BanBnXkFtZTgwMzc0NjY5ODE@._V1_SX300.jpg,11,5.3,"20,993",tt4383594,movie,N/A,"$19,700,032","EuropaCorp, Fundamental Films",N/A,True,Tim,5,False
8,3,5FQu_8qQBN4,8/10/2016,Gregg Turkington|Tim Heidecker,Suicide Squad,2016,PG-13,05 Aug 2016,123 min,"Action, Adventure, Fantasy, Sci-Fi",David Ayer,David Ayer,"Will Smith, Jaime FitzSimons, Ike Barinholtz, Margot Robbie",A secret government agency recruits some of the most dangerous incarcerated super-villains to form a defensive task force. Their first mission: save the world from the apocalypse.,"English, Japanese, Spanish",USA,Won 1 Oscar. Another 16 wins & 39 nominations.,https://m.media-amazon.com/images/M/MV5BMjM1OTMxNzUyM15BMl5BanBnXkFtZTgwNjYzMTIzOTE@._V1_SX300.jpg,40,6.0,"600,135",tt1386697,movie,N/A,"$325,100,054","Atlas Entertainment, DC Entertainment, Warner Bros. Pictures",N/A,True,Gregg,5,False
8,3,5FQu_8qQBN4,8/10/2016,Gregg Turkington|Tim Heidecker,Suicide Squad,2016,PG-13,05 Aug 2016,123 min,"Action, Adventure, Fantasy, Sci-Fi",David Ayer,David Ayer,"Will Smith, Jaime FitzSimons, Ike Barinholtz, Margot Robbie",A secret government agency recruits some of the most dangerous incarcerated super-villains to form a defensive task force. Their first mission: save the world from the apocalypse.,"English, Japanese, Spanish",USA,Won 1 Oscar. Another 16 wins & 39 nominations.,https://m.media-amazon.com/images/M/MV5BMjM1OTMxNzUyM15BMl5BanBnXkFtZTgwNjYzMTIzOTE@._V1_SX300.jpg,40,6.0,"600,135",tt1386697,movie,N/A,"$325,100,054","Atlas Entertainment, DC Entertainment, Warner Bros. Pictures",N/A,True,Tim,5,False
8,4,UqqYpUmtgLg,8/17/2016,Gregg Turkington|Tim Heidecker,Sausage Party,2016,R,12 Aug 2016,89 min,"Animation, Adventure, Comedy, Fantasy","Greg Tiernan, Conrad Vernon","Kyle Hunter (screenplay by), Ariel Shaffir (screenplay by), Seth Rogen (screenplay by), Evan Goldberg (screenplay by), Seth Rogen (story by), Evan Goldberg (story by), Jonah Hill (story by)","Alistair Abell, Iris Apatow, Sugar Lyn Beard, Michael Cera",A sausage strives to discover the truth about his existence.,English,"USA, Canada",1 win & 24 nominations.,https://m.media-amazon.com/images/M/MV5BMjkxOTk1MzY4MF5BMl5BanBnXkFtZTgwODQzOTU5ODE@._V1_SX300.jpg,66,6.1,"175,403",tt1700841,movie,04 Nov 2016,"$97,685,686","Sony Music, Point Grey, Annapurna Pictures, Columbia Pictures",N/A,True,Tim,5,False
8,4,UqqYpUmtgLg,8/17/2016,Gregg Turkington|Tim Heidecker,Sausage Party,2016,R,12 Aug 2016,89 min,"Animation, Adventure, Comedy, Fantasy","Greg Tiernan, Conrad Vernon","Kyle Hunter (screenplay by), Ariel Shaffir (screenplay by), Seth Rogen (screenplay by), Evan Goldberg (screenplay by), Seth Rogen (story by), Evan Goldberg (story by), Jonah Hill (story by)","Alistair Abell, Iris Apatow, Sugar Lyn Beard, Michael Cera",A sausage strives to discover the truth about his existence.,English,"USA, Canada",1 win & 24 nominations.,https://m.media-amazon.com/images/M/MV5BMjkxOTk1MzY4MF5BMl5BanBnXkFtZTgwODQzOTU5ODE@._V1_SX300.jpg,66,6.1,"175,403",tt1700841,movie,04 Nov 2016,"$97,685,686","Sony Music, Point Grey, Annapurna Pictures, Columbia Pictures",N/A,True,Gregg,NA,False
8,4,UqqYpUmtgLg,8/17/2016,Gregg Turkington|Tim Heidecker,Pete's Dragon,2016,PG,12 Aug 2016,102 min,"Action, Adventure, Comedy, Drama, Family, Fantasy",David Lowery,"David Lowery (screenplay by), Toby Halbrooks (screenplay by), Malcolm Marmorstein (based on a screenplay by), Seton I. Miller (based on a story by), S.S. Field (based on a story by)","Bryce Dallas Howard, Robert Redford, Oakes Fegley, Oona Laurence","The adventures of an orphaned boy named Pete and his best friend Elliott, who happens to be a dragon.",English,USA,3 wins & 7 nominations.,https://m.media-amazon.com/images/M/MV5BNWE3MzRiMjctMzFmNy00ZmU2LWEyNTctMTcyZjUxYjVjZTE0XkEyXkFqcGdeQXVyNjcwNTE2NTY@._V1_SX300.jpg,71,6.7,"54,065",tt2788732,movie,N/A,"$76,233,151","Walt Disney Productions, Vineyard Productions, Whitaker Entertainment",N/A,True,Tim,5,False
8,4,UqqYpUmtgLg,8/17/2016,Gregg Turkington|Tim Heidecker,Pete's Dragon,2016,PG,12 Aug 2016,102 min,"Action, Adventure, Comedy, Drama, Family, Fantasy",David Lowery,"David Lowery (screenplay by), Toby Halbrooks (screenplay by), Malcolm Marmorstein (based on a screenplay by), Seton I. Miller (based on a story by), S.S. Field (based on a story by)","Bryce Dallas Howard, Robert Redford, Oakes Fegley, Oona Laurence","The adventures of an orphaned boy named Pete and his best friend Elliott, who happens to be a dragon.",English,USA,3 wins & 7 nominations.,https://m.media-amazon.com/images/M/MV5BNWE3MzRiMjctMzFmNy00ZmU2LWEyNTctMTcyZjUxYjVjZTE0XkEyXkFqcGdeQXVyNjcwNTE2NTY@._V1_SX300.jpg,71,6.7,"54,065",tt2788732,movie,N/A,"$76,233,151","Walt Disney Productions, Vineyard Productions, Whitaker Entertainment",N/A,True,Gregg,5,False
8,5,NMl3xpNbTjA,8/24/2016,Axiom Serradimigni|Gregg Turkington|Mark Proksch|Tim Heidecker,Ben-Hur,2016,PG-13,19 Aug 2016,123 min,"Action, Adventure, Drama, History",Timur Bekmambetov,"Lew Wallace (based on the novel by), Keith R. Clarke (screenplay), John Ridley (screenplay)","Jack Huston, Toby Kebbell, Rodrigo Santoro, Nazanin Boniadi","Judah Ben-Hur, a prince falsely accused of treason by his adopted brother, an officer in the Roman army, returns to his homeland after years at sea to seek revenge, but finds redemption.","English, Persian, Greek, Arabic, Latin",USA,2 wins & 3 nominations.,https://m.media-amazon.com/images/M/MV5BMjQ2NzYxMDQ2OV5BMl5BanBnXkFtZTgwMDk2MzczOTE@._V1_SX300.jpg,38,5.7,"41,550",tt2638144,movie,04 Jan 2017,"$26,410,477","Paramount Pictures, Bazalevs, Sean Daniel Company, Lightworkers Media, Sony Classical",N/A,True,Tim,5,False
8,5,NMl3xpNbTjA,8/24/2016,Axiom Serradimigni|Gregg Turkington|Mark Proksch|Tim Heidecker,Ben-Hur,2016,PG-13,19 Aug 2016,123 min,"Action, Adventure, Drama, History",Timur Bekmambetov,"Lew Wallace (based on the novel by), Keith R. Clarke (screenplay), John Ridley (screenplay)","Jack Huston, Toby Kebbell, Rodrigo Santoro, Nazanin Boniadi","Judah Ben-Hur, a prince falsely accused of treason by his adopted brother, an officer in the Roman army, returns to his homeland after years at sea to seek revenge, but finds redemption.","English, Persian, Greek, Arabic, Latin",USA,2 wins & 3 nominations.,https://m.media-amazon.com/images/M/MV5BMjQ2NzYxMDQ2OV5BMl5BanBnXkFtZTgwMDk2MzczOTE@._V1_SX300.jpg,38,5.7,"41,550",tt2638144,movie,04 Jan 2017,"$26,410,477","Paramount Pictures, Bazalevs, Sean Daniel Company, Lightworkers Media, Sony Classical",N/A,True,Gregg,5,False
8,5,NMl3xpNbTjA,8/24/2016,Axiom Serradimigni|Gregg Turkington|Mark Proksch|Tim Heidecker,Kubo and the Two Strings,2016,PG,19 Aug 2016,101 min,"Animation, Action, Adventure, Family, Fantasy",Travis Knight,"Marc Haimes (screenplay by), Chris Butler (screenplay by), Shannon Tindle (story by), Marc Haimes (story by)","Art Parkinson, Charlize Theron, Brenda Vaccaro, Cary-Hiroyuki Tagawa",A young boy named Kubo must locate a magical suit of armour worn by his late father in order to defeat a vengeful spirit from the past.,English,"USA, Japan",Nominated for 2 Oscars. Another 33 wins & 63 nominations.,https://m.media-amazon.com/images/M/MV5BMjA2Mzg2NDMzNl5BMl5BanBnXkFtZTgwMjcwODUzOTE@._V1_SX300.jpg,84,7.8,"117,576",tt4302938,movie,N/A,"$48,023,088","Laika, Focus Features",N/A,True,Tim,NA,False
8,5,NMl3xpNbTjA,8/24/2016,Axiom Serradimigni|Gregg Turkington|Mark Proksch|Tim Heidecker,Kubo and the Two Strings,2016,PG,19 Aug 2016,101 min,"Animation, Action, Adventure, Family, Fantasy",Travis Knight,"Marc Haimes (screenplay by), Chris Butler (screenplay by), Shannon Tindle (story by), Marc Haimes (story by)","Art Parkinson, Charlize Theron, Brenda Vaccaro, Cary-Hiroyuki Tagawa",A young boy named Kubo must locate a magical suit of armour worn by his late father in order to defeat a vengeful spirit from the past.,English,"USA, Japan",Nominated for 2 Oscars. Another 33 wins & 63 nominations.,https://m.media-amazon.com/images/M/MV5BMjA2Mzg2NDMzNl5BMl5BanBnXkFtZTgwMjcwODUzOTE@._V1_SX300.jpg,84,7.8,"117,576",tt4302938,movie,N/A,"$48,023,088","Laika, Focus Features",N/A,True,Gregg,5,False
8,6,IQtNboS3Eh8,8/31/2016,Gregg Turkington|Tim Heidecker,Hands of Stone,2016,R,26 Aug 2016,111 min,"Biography, Drama, Sport",Jonathan Jakubowicz,Jonathan Jakubowicz,"Edgar Ramírez, Robert De Niro, Usher, Rubén Blades",The legendary Roberto Duran and his equally legendary trainer Ray Arcel change each other's lives.,"English, Spanish","Panama, USA",N/A,https://m.media-amazon.com/images/M/MV5BMjQxNzE4ODU1Nl5BMl5BanBnXkFtZTgwMDA4Njk0ODE@._V1_SX300.jpg,54,6.6,"15,041",tt1781827,movie,N/A,"$4,712,792","Fuego Films, Vertical Media",N/A,True,Gregg,5,False
8,6,IQtNboS3Eh8,8/31/2016,Gregg Turkington|Tim Heidecker,Hands of Stone,2016,R,26 Aug 2016,111 min,"Biography, Drama, Sport",Jonathan Jakubowicz,Jonathan Jakubowicz,"Edgar Ramírez, Robert De Niro, Usher, Rubén Blades",The legendary Roberto Duran and his equally legendary trainer Ray Arcel change each other's lives.,"English, Spanish","Panama, USA",N/A,https://m.media-amazon.com/images/M/MV5BMjQxNzE4ODU1Nl5BMl5BanBnXkFtZTgwMDA4Njk0ODE@._V1_SX300.jpg,54,6.6,"15,041",tt1781827,movie,N/A,"$4,712,792","Fuego Films, Vertical Media",N/A,True,Tim,5,False
